"","state","location","both_sexes_2008","females_2008","males_2008"
"548","Georgia","Worth County",35.7,26.9,44.7
"549","Hawaii","Hawaii",51.5,42.1,61.2
"550","Hawaii","Hawaii County",55.3,48.2,62.6
"551","Hawaii","Honolulu County",49.9,39.9,60.3
"552","Hawaii","Kalawao County, Maui County",55.4,46.7,64.4
"553","Hawaii","Kauai County",53.7,45,62.7
"554","Idaho","Ada County",61.5,56.5,66.7
"555","Idaho","Adams County",65.1,58.4,72
"556","Idaho","Bannock County",40.4,35.8,45.2
"557","Idaho","Bear Lake County",20.1,15.2,25.2
"558","Idaho","Benewah County",62,55.4,69
"559","Idaho","Bingham County",29.7,24.2,35.4
"560","Idaho","Blaine County",69.8,65.9,73.7
"561","Idaho","Boise County",61.3,54.3,68.4
"562","Idaho","Bonner County",65.8,61.1,70.7
"563","Idaho","Bonneville County",38.1,32.8,43.6
"564","Idaho","Boundary County",59.9,52.1,68.1
"565","Idaho","Butte County",33,27,39.2
"566","Idaho","Camas County",59.4,51.9,67.2
"567","Idaho","Canyon County",49.4,40.8,58.4
"568","Idaho","Caribou County",26.6,20.7,32.8
"569","Idaho","Cassia County",28.8,21.8,36.2
"570","Idaho","Clark County",41.1,31.1,51.5
"571","Idaho","Clearwater County",61.2,54.4,68.2
"572","Idaho","Custer County",51.6,44.1,59.3
"573","Idaho","Elmore County",55.2,49.5,61
"574","Idaho","Franklin County",18.7,13.6,23.9
"575","Idaho","Fremont County",26.8,20.3,33.6
"576","Idaho","Gem County",52.9,45.9,60.2
"577","Idaho","Gooding County",46.6,38.6,54.8
"578","Idaho","Idaho",52,46.1,58.1
"579","Idaho","Idaho County",60.1,53.1,67.2
"580","Idaho","Jefferson County",23.9,18.2,29.9
"581","Idaho","Jerome County",48.8,39.5,58.4
"582","Idaho","Kootenai County",62.5,57.1,68
"583","Idaho","Latah County",63.9,57.7,70.3
"584","Idaho","Lemhi County",54.8,47.9,61.8
"585","Idaho","Lewis County",54.9,46.7,63.3
"586","Idaho","Lincoln County",47.9,39.3,56.9
"587","Idaho","Madison County",11.3,8.6,14
"588","Idaho","Minidoka County",37.6,28.6,46.9
"589","Idaho","Nez Perce County",61.1,55.5,66.9
"590","Idaho","Oneida County",21.1,15.7,26.6
"591","Idaho","Owyhee County",48.9,41.2,57
"592","Idaho","Payette County",52,43.9,60.4
"593","Idaho","Power County",38.7,31.8,45.7
"594","Idaho","Shoshone County",63.2,55.5,71.3
"595","Idaho","Teton County",48.5,41.4,55.8
"596","Idaho","Twin Falls County",50.1,44.9,55.4
"597","Idaho","Valley County",68.2,61.7,74.9
"598","Idaho","Washington County",52.7,45.2,60.5
"599","Illinois","Adams County",57.3,49.9,65
"600","Illinois","Alexander County",39.8,34,45.8
"601","Illinois","Bond County",53,46.8,59.4
"602","Illinois","Boone County",62.9,56.4,69.6
"603","Illinois","Brown County",56.6,53.3,60
"604","Illinois","Bureau County",57.5,49.3,65.9
"605","Illinois","Calhoun County",63.8,57.7,70
"606","Illinois","Carroll County",59.6,51.8,67.8
"607","Illinois","Cass County",53.6,45.3,62.2
"608","Illinois","Champaign County",61,55.5,66.8
"609","Illinois","Christian County",53.4,46.6,60.5
"610","Illinois","Clark County",46.2,36.2,56.6
"611","Illinois","Clay County",47.6,39.1,56.5
"612","Illinois","Clinton County",67.4,62.6,72.4
"613","Illinois","Coles County",54.1,46.5,62
"614","Illinois","Cook County",63.9,57.3,70.7
"615","Illinois","Crawford County",48,39,57.2
"616","Illinois","Cumberland County",47.5,38.2,57.2
"617","Illinois","De Witt County",53.9,45,63.2
"618","Illinois","DeKalb County",64.7,58.9,70.8
"619","Illinois","Douglas County",50.8,42.5,59.5
"620","Illinois","DuPage County",70.3,66.1,74.7
"621","Illinois","Edgar County",49.7,41.4,58.2
"622","Illinois","Edwards County",42.2,32.4,52.3
"623","Illinois","Effingham County",58.3,50.4,66.5
"624","Illinois","Fayette County",46.3,38.4,54.5
"625","Illinois","Ford County",55.5,47.9,63.4
"626","Illinois","Franklin County",46.7,37.9,55.8
"627","Illinois","Fulton County",49.9,43.8,56.2
"628","Illinois","Gallatin County",46.5,37.9,55.4
"629","Illinois","Greene County",51,43.8,58.5
"630","Illinois","Grundy County",60.8,53,68.9
"631","Illinois","Hamilton County",47.1,37.2,57.2
"632","Illinois","Hancock County",49.4,44,55.1
"633","Illinois","Hardin County",43,35.5,50.8
"634","Illinois","Henderson County",53.4,44.9,62.2
"635","Illinois","Henry County",58.9,51.4,66.7
"636","Illinois","Illinois",62.4,56,69.2
"637","Illinois","Iroquois County",53.3,44.4,62.6
"638","Illinois","Jackson County",52.3,45.8,59.1
"639","Illinois","Jasper County",55.8,47.5,64.4
"640","Illinois","Jefferson County",44.6,37,52.4
"641","Illinois","Jersey County",60.4,53.6,67.5
"642","Illinois","Jo Daviess County",71,65.6,76.7
"643","Illinois","Johnson County",41.5,35.1,48.1
"644","Illinois","Kane County",66.9,59.9,74
"645","Illinois","Kankakee County",57.9,51.1,65
"646","Illinois","Kendall County",66.1,59.5,72.9
"647","Illinois","Knox County",55.2,48.3,62.3
"648","Illinois","Lake County",68.1,61.7,74.6
"649","Illinois","LaSalle County",62.7,55.2,70.6
"650","Illinois","Lawrence County",43.6,37,50.5
"651","Illinois","Lee County",61.2,54.9,67.7
"652","Illinois","Livingston County",54.3,46.2,62.7
"653","Illinois","Logan County",53.5,45.4,61.9
"654","Illinois","Macon County",55.3,47.3,63.6
"655","Illinois","Macoupin County",54.6,46.8,62.8
"656","Illinois","Madison County",58.6,51.4,66.1
"657","Illinois","Marion County",47.3,40.8,54.1
"658","Illinois","Marshall County",57.8,49.9,65.9
"659","Illinois","Mason County",51.5,43.8,59.4
"660","Illinois","Massac County",44.3,34.6,54.4
"661","Illinois","McDonough County",53.7,46.4,61.1
"662","Illinois","McHenry County",70.1,65.2,75.2
"663","Illinois","McLean County",59.8,52.7,67.1
"664","Illinois","Menard County",55.6,48,63.5
"665","Illinois","Mercer County",55.6,47.8,63.7
"666","Illinois","Monroe County",64.5,59.4,69.6
"667","Illinois","Montgomery County",49,44.4,53.8
"668","Illinois","Morgan County",52.7,47.4,58.2
"669","Illinois","Moultrie County",50.1,41.3,59.1
"670","Illinois","Ogle County",60.3,53.7,67.2
"671","Illinois","Peoria County",58.6,50.9,66.5
"672","Illinois","Perry County",48.1,42.3,54.1
"673","Illinois","Piatt County",55.4,47.1,64
"674","Illinois","Pike County",47.7,40.7,55
"675","Illinois","Pope County",41,33.1,49.1
"676","Illinois","Pulaski County",34.9,27.9,42.3
"677","Illinois","Putnam County",61.2,53.9,68.8
"678","Illinois","Randolph County",53.6,49.1,58.3
"679","Illinois","Richland County",47.5,39.6,55.8
"680","Illinois","Rock Island County",59.5,50.2,69.2
"681","Illinois","Saline County",42.5,33.6,51.8
"682","Illinois","Sangamon County",60,54.2,66
"683","Illinois","Schuyler County",51.4,42.4,60.6
"684","Illinois","Scott County",48.9,40.6,57.4
"685","Illinois","Shelby County",51,42.3,60
"686","Illinois","St. Clair County",57,50.9,63.3
"687","Illinois","Stark County",53.2,45.2,61.6
"688","Illinois","Stephenson County",59.2,51.7,66.8
"689","Illinois","Tazewell County",58.2,49.9,66.8
"690","Illinois","Union County",43.1,35.3,51.2
"691","Illinois","Vermilion County",50.1,41.8,58.7
"692","Illinois","Wabash County",50.2,40.8,59.9
"693","Illinois","Warren County",54.6,47.5,62
"694","Illinois","Washington County",58.7,51.5,66.2
"695","Illinois","Wayne County",44.5,35.9,53.4
"696","Illinois","White County",46,36,56.2
"697","Illinois","Whiteside County",57.3,49.1,65.8
"698","Illinois","Will County",65.8,59.8,72
"699","Illinois","Williamson County",48.4,40.3,56.7
"700","Illinois","Winnebago County",62,55.9,68.4
"701","Illinois","Woodford County",58.9,49.7,68.4
"702","Indiana","Adams County",45.6,36.8,54.7
"703","Indiana","Allen County",58.3,50.5,66.4
"704","Indiana","Bartholomew County",53,44,62.4
"705","Indiana","Benton County",52,43.4,61
"706","Indiana","Blackford County",46.8,38,55.9
"707","Indiana","Boone County",57,47.8,66.5
"708","Indiana","Brown County",51.1,44.3,58.2
"709","Indiana","Carroll County",49.8,40.9,59.1
"710","Indiana","Cass County",47.4,40.1,55
"711","Indiana","Clark County",51.7,42.7,61.1
"712","Indiana","Clay County",45,34.1,56.3
"713","Indiana","Clinton County",49.4,40.2,58.9
"714","Indiana","Crawford County",37.3,29.9,44.8
"715","Indiana","Daviess County",46.6,36.3,57.2
"716","Indiana","Dearborn County",57.5,51.3,63.9
"717","Indiana","Decatur County",51.6,43.4,60.1
"718","Indiana","DeKalb County",53.2,44.2,62.6
"719","Indiana","Delaware County",48.4,41.8,55.2
"720","Indiana","Dubois County",60.8,52.2,69.7
"721","Indiana","Elkhart County",50.9,42.2,60
"722","Indiana","Fayette County",43,34.3,52
"723","Indiana","Floyd County",50.9,44.1,58
"724","Indiana","Fountain County",47.7,37.9,57.8
"725","Indiana","Franklin County",54,46.2,62.2
"726","Indiana","Fulton County",49.1,41.4,57.2
"727","Indiana","Gibson County",51.3,41.5,61.4
"728","Indiana","Grant County",44.3,36.3,52.6
"729","Indiana","Greene County",44,35,53.3
"730","Indiana","Hamilton County",64.8,56.9,72.9
"731","Indiana","Hancock County",54.8,45.4,64.5
"732","Indiana","Harrison County",49,41,57.3
"733","Indiana","Hendricks County",54.9,45.4,64.8
"734","Indiana","Henry County",44.8,35,55
"735","Indiana","Howard County",48.9,39.2,58.9
"736","Indiana","Huntington County",50.4,42.6,58.4
"737","Indiana","Indiana",53.5,45.6,61.7
"738","Indiana","Jackson County",47.3,37.1,57.8
"739","Indiana","Jasper County",53.2,45,61.7
"740","Indiana","Jay County",46.2,38.1,54.5
"741","Indiana","Jefferson County",50,42.7,57.6
"742","Indiana","Jennings County",44.7,38.1,51.6
"743","Indiana","Johnson County",53.9,46.6,61.4
"744","Indiana","Knox County",49.8,40.3,59.6
"745","Indiana","Kosciusko County",52.3,44,60.9
"746","Indiana","LaGrange County",43.2,34.7,51.9
"747","Indiana","Lake County",56,48,64.2
"748","Indiana","LaPorte County",58.3,52.9,64
"749","Indiana","Lawrence County",43.2,35.3,51.4
"750","Indiana","Madison County",48.7,41.1,56.6
"751","Indiana","Marion County",56,48.5,63.7
"752","Indiana","Marshall County",49.4,42.1,57
"753","Indiana","Martin County",50.5,42,59.2
"754","Indiana","Miami County",43.6,36.6,50.7
"755","Indiana","Monroe County",57.3,50.4,64.4
"756","Indiana","Montgomery County",48.8,38.7,59.2
"757","Indiana","Morgan County",48.1,39.8,56.7
"758","Indiana","Newton County",53.7,45.7,61.9
"759","Indiana","Noble County",48.2,39.6,57.1
"760","Indiana","Ohio County",48.7,41.2,56.4
"761","Indiana","Orange County",43.7,35.4,52.3
"762","Indiana","Owen County",44.7,35.6,54.1
"763","Indiana","Parke County",43.7,32.7,55.2
"764","Indiana","Perry County",53.2,46,60.8
"765","Indiana","Pike County",45.1,35.4,55.1
"766","Indiana","Porter County",61.5,54.2,69.1
"767","Indiana","Posey County",52.5,43.6,61.6
"768","Indiana","Pulaski County",50,41.8,58.4
"769","Indiana","Putnam County",46.2,39.2,53.5
"770","Indiana","Randolph County",43.7,35.6,52
"771","Indiana","Ripley County",53,47.1,59.1
"772","Indiana","Rush County",47.7,37.5,58.2
"773","Indiana","Scott County",43.6,35,52.6
"774","Indiana","Shelby County",49.9,41.9,58.2
"775","Indiana","Spencer County",52,42.7,61.6
"776","Indiana","St. Joseph County",59.7,52.9,66.6
"777","Indiana","Starke County",49.9,42,58
"778","Indiana","Steuben County",54.5,47.2,62.1
"779","Indiana","Sullivan County",44,34.4,54.1
"780","Indiana","Switzerland County",47,38.8,55.6
"781","Indiana","Tippecanoe County",55.8,47.9,63.9
"782","Indiana","Tipton County",49.5,41.2,58.2
"783","Indiana","Union County",47.7,38.5,57.1
"784","Indiana","Vanderburgh County",52.9,45.7,60.3
"785","Indiana","Vermillion County",45.5,37.7,53.6
"786","Indiana","Vigo County",50.7,41.6,60
"787","Indiana","Wabash County",47.8,39.1,56.7
"788","Indiana","Warren County",46.4,37.9,55.2
"789","Indiana","Warrick County",54.8,46.5,63.4
"790","Indiana","Washington County",43.3,34.3,52.5
"791","Indiana","Wayne County",46.6,38.7,54.9
"792","Indiana","Wells County",49.8,40.2,59.8
"793","Indiana","White County",49.9,40.9,59.2
"794","Indiana","Whitley County",51.7,44.9,58.9
"795","Iowa","Adair County",56.6,47.7,65.9
"796","Iowa","Adams County",55.9,46.7,65.5
"797","Iowa","Allamakee County",64.8,55.9,74.1
"798","Iowa","Appanoose County",50.3,41.4,59.6
"799","Iowa","Audubon County",57.6,48.4,67.2
"800","Iowa","Benton County",62.6,54.7,70.9
"801","Iowa","Black Hawk County",63.5,56.2,71.1
"802","Iowa","Boone County",59.9,51.6,68.4
"803","Iowa","Bremer County",66.2,57.8,74.8
"804","Iowa","Buchanan County",64.7,56.2,73.6
"805","Iowa","Buena Vista County",56.4,48.1,64.9
"806","Iowa","Butler County",59.5,50.7,68.6
"807","Iowa","Calhoun County",58.9,49.6,68.6
"808","Iowa","Carroll County",66.9,61.4,72.5
"809","Iowa","Cass County",57.2,49.5,65.2
"810","Iowa","Cedar County",63.3,53.5,73.5
"811","Iowa","Cerro Gordo County",63.7,56.6,71
"812","Iowa","Cherokee County",62.6,54.6,70.9
"813","Iowa","Chickasaw County",64.5,55.5,73.8
"814","Iowa","Clarke County",51.5,44.3,58.9
"815","Iowa","Clay County",62.4,56,69
"816","Iowa","Clayton County",63.5,54.4,72.8
"817","Iowa","Clinton County",65.3,56.9,74.1
"818","Iowa","Crawford County",56.8,49.3,64.6
"819","Iowa","Dallas County",63.9,56.9,71.2
"820","Iowa","Davis County",47.9,37.4,58.7
"821","Iowa","Decatur County",48.1,38.1,58.5
"822","Iowa","Delaware County",66,58.3,74.1
"823","Iowa","Des Moines County",55.6,47.6,63.9
"824","Iowa","Dickinson County",68.8,62.1,75.7
"825","Iowa","Dubuque County",71,64.2,78.1
"826","Iowa","Emmet County",61.6,53.5,70
"827","Iowa","Fayette County",62,53.1,71.3
"828","Iowa","Floyd County",61.2,52.1,70.6
"829","Iowa","Franklin County",58,49,67.2
"830","Iowa","Fremont County",58.5,49.8,67.6
"831","Iowa","Greene County",59.6,51.6,67.8
"832","Iowa","Grundy County",61.7,52.3,71.5
"833","Iowa","Guthrie County",58.2,49.9,66.8
"834","Iowa","Hamilton County",59.5,51.7,67.5
"835","Iowa","Hancock County",58.8,49.7,68.2
"836","Iowa","Hardin County",60.6,53.1,68.4
"837","Iowa","Harrison County",57.3,50.6,64.1
"838","Iowa","Henry County",54.5,43.3,66
"839","Iowa","Howard County",66.2,58.7,74.1
"840","Iowa","Humboldt County",62.9,54.3,71.8
"841","Iowa","Ida County",58.4,49.3,67.9
"842","Iowa","Iowa",62.3,54.6,70.2
"843","Iowa","Iowa County",60.5,50.1,71.3
"844","Iowa","Jackson County",65.6,55.3,76.3
"845","Iowa","Jasper County",54.7,45.5,64.3
"846","Iowa","Jefferson County",52.7,45.3,60.5
"847","Iowa","Johnson County",68,61.5,74.7
"848","Iowa","Jones County",63.4,54.4,72.8
"849","Iowa","Keokuk County",54.5,43.5,66
"850","Iowa","Kossuth County",62.5,52.8,72.5
"851","Iowa","Lee County",57.9,50.9,65.1
"852","Iowa","Linn County",65.4,57.8,73.3
"853","Iowa","Louisa County",52.6,40.9,64.6
"854","Iowa","Lucas County",55,44.4,65.9
"855","Iowa","Lyon County",60,50,70.4
"856","Iowa","Madison County",57.6,49.8,65.7
"857","Iowa","Mahaska County",54.9,46.5,63.6
"858","Iowa","Marion County",58.8,50.1,67.8
"859","Iowa","Marshall County",57.4,48.3,66.9
"860","Iowa","Mills County",56.6,49.4,64.1
"861","Iowa","Mitchell County",64,55.5,72.8
"862","Iowa","Monona County",59.1,51.5,66.9
"863","Iowa","Monroe County",59.1,50.4,68.1
"864","Iowa","Montgomery County",57.7,49.3,66.4
"865","Iowa","Muscatine County",59.9,51.4,68.7
"866","Iowa","O'Brien County",61.7,53.4,70.4
"867","Iowa","Osceola County",60.7,51.5,70.1
"868","Iowa","Page County",55,47.7,62.5
"869","Iowa","Palo Alto County",61,51.8,70.6
"870","Iowa","Plymouth County",65.3,57.9,72.9
"871","Iowa","Pocahontas County",61.7,52.8,71
"872","Iowa","Polk County",64.2,58,70.7
"873","Iowa","Pottawattamie County",59,52.6,65.6
"874","Iowa","Poweshiek County",61.2,53.2,69.5
"875","Iowa","Ringgold County",54.5,44.2,65.2
"876","Iowa","Sac County",60.6,52.2,69.4
"877","Iowa","Scott County",67.8,60.3,75.5
"878","Iowa","Shelby County",64.2,57.8,70.7
"879","Iowa","Sioux County",60.4,50.1,70.9
"880","Iowa","Story County",63.9,58.1,70
"881","Iowa","Tama County",59.5,49.6,69.9
"882","Iowa","Taylor County",51.1,41.4,61.2
"883","Iowa","Union County",57.9,49.7,66.4
"884","Iowa","Van Buren County",51.3,41.2,61.8
"885","Iowa","Wapello County",50.7,41.1,60.6
"886","Iowa","Warren County",63,56,70.2
"887","Iowa","Washington County",57.7,47.1,68.6
"888","Iowa","Wayne County",50.8,40.2,61.9
"889","Iowa","Webster County",60,53.1,67.2
"890","Iowa","Winnebago County",61.6,51.8,71.7
"891","Iowa","Winneshiek County",71.2,63.4,79.2
"892","Iowa","Woodbury County",58.7,51.6,66.2
"893","Iowa","Worth County",59,48.8,69.6
"894","Iowa","Wright County",61.8,53.8,70.2
"895","Kansas","Allen County",45.6,36.1,55.5
"896","Kansas","Anderson County",49.2,38.9,59.9
"897","Kansas","Atchison County",54,42.6,65.9
"898","Kansas","Barber County",49.7,40.3,59.4
"899","Kansas","Barton County",49.7,39.8,59.9
"900","Kansas","Bourbon County",47.4,39.2,56
"901","Kansas","Brown County",51.3,40.8,62.2
"902","Kansas","Butler County",51.5,44.2,59
"903","Kansas","Chase County",47.6,38.3,57.3
"904","Kansas","Chautauqua County",42.3,33.4,51.5
"905","Kansas","Cherokee County",45.4,34.4,56.9
"906","Kansas","Cheyenne County",50.5,39.1,62.3
"907","Kansas","Clark County",45.6,34.7,56.9
"908","Kansas","Clay County",55.9,46.4,65.8
"909","Kansas","Cloud County",54.3,45.3,63.7
"910","Kansas","Coffey County",50.6,41.7,59.7
"911","Kansas","Comanche County",49.7,40.3,59.4
"912","Kansas","Cowley County",44.9,37.6,52.5
"913","Kansas","Crawford County",50.5,42.2,59.1
"914","Kansas","Decatur County",53,42.2,64.1
"915","Kansas","Dickinson County",52.1,43.6,60.9
"916","Kansas","Doniphan County",51.4,40.4,62.7
"917","Kansas","Douglas County",61.1,54.5,68
"918","Kansas","Edwards County",51.1,40.8,61.8
"919","Kansas","Elk County",44.1,33.9,54.6
"920","Kansas","Ellis County",58.7,51.3,66.3
"921","Kansas","Ellsworth County",52.2,43.6,61.1
"922","Kansas","Finney County",45.3,34.7,56.4
"923","Kansas","Ford County",45.6,37.6,53.9
"924","Kansas","Franklin County",51.6,42.3,61.2
"925","Kansas","Geary County",52.3,43.1,61.7
"926","Kansas","Gove County",51.5,40,63.5
"927","Kansas","Graham County",54,45.2,63.2
"928","Kansas","Grant County",46.6,36.7,56.8
"929","Kansas","Gray County",43.6,32.7,54.9
"930","Kansas","Greeley County",50.5,38.5,63.1
"931","Kansas","Greenwood County",47.5,38.1,57.3
"932","Kansas","Hamilton County",46.1,34.1,58.5
"933","Kansas","Harper County",47.1,37.6,57
"934","Kansas","Harvey County",48.2,39.2,57.5
"935","Kansas","Haskell County",42,31,53.4
"936","Kansas","Hodgeman County",47.7,36.9,59
"937","Kansas","Jackson County",51.1,40.4,62.3
"938","Kansas","Jefferson County",54.7,42.1,67.7
"939","Kansas","Jewell County",52.3,41.3,63.7
"940","Kansas","Johnson County",64.8,59,70.9
"941","Kansas","Kansas",54,45.8,62.5
"942","Kansas","Kearny County",44.7,31.3,58.5
"943","Kansas","Kingman County",52,42.9,61.4
"944","Kansas","Kiowa County",48.8,39.5,58.3
"945","Kansas","Labette County",44.5,36.1,53.2
"946","Kansas","Lane County",53.7,41.9,65.9
"947","Kansas","Leavenworth County",55.6,47.9,63.7
"948","Kansas","Lincoln County",47.8,36.7,59.3
"949","Kansas","Linn County",45,35.5,54.9
"950","Kansas","Logan County",50.3,39.4,61.5
"951","Kansas","Lyon County",50.4,41.4,59.7
"952","Kansas","Marion County",47,37.5,56.9
"953","Kansas","Marshall County",56.5,46.9,66.5
"954","Kansas","McPherson County",48.6,39.3,58.3
"955","Kansas","Meade County",47,35.8,58.6
"956","Kansas","Miami County",54,44.6,63.6
"957","Kansas","Mitchell County",57.1,48,66.5
"958","Kansas","Montgomery County",44.7,37.4,52.2
"959","Kansas","Morris County",49.7,38.6,61.3
"960","Kansas","Morton County",46.5,34.7,58.9
"961","Kansas","Nemaha County",59,49.1,69.2
"962","Kansas","Neosho County",47.6,39.3,56.1
"963","Kansas","Ness County",55.1,44,66.6
"964","Kansas","Norton County",53,45.4,61
"965","Kansas","Osage County",49.5,38.1,61.3
"966","Kansas","Osborne County",48.8,37.5,60.6
"967","Kansas","Ottawa County",50.5,39.6,61.8
"968","Kansas","Pawnee County",50.9,43.5,58.7
"969","Kansas","Phillips County",51.5,42.2,61.1
"970","Kansas","Pottawatomie County",56.7,45.9,67.9
"971","Kansas","Pratt County",52,43,61.4
"972","Kansas","Rawlins County",54.9,44.6,65.6
"973","Kansas","Reno County",48.1,40.5,55.9
"974","Kansas","Republic County",57.2,46.3,68.5
"975","Kansas","Rice County",48.8,38.6,59.3
"976","Kansas","Riley County",57.2,49.7,64.9
"977","Kansas","Rooks County",53,42.8,63.6
"978","Kansas","Rush County",51.8,39.9,64.2
"979","Kansas","Russell County",54.1,44.7,63.8
"980","Kansas","Saline County",51.7,41.6,62.2
"981","Kansas","Scott County",52.4,42.4,62.8
"982","Kansas","Sedgwick County",52,44.1,60.2
"983","Kansas","Seward County",42.6,31.7,53.8
"984","Kansas","Shawnee County",53.5,44.8,62.6
"985","Kansas","Sheridan County",54.9,43.8,66.4
"986","Kansas","Sherman County",54.1,42.6,66
"987","Kansas","Smith County",49.9,37.6,62.5
"988","Kansas","Stafford County",44.8,33.4,56.7
"989","Kansas","Stanton County",41.8,28.9,55.1
"990","Kansas","Stevens County",46.2,35.8,57.1
"991","Kansas","Sumner County",50.6,41.7,59.8
"992","Kansas","Thomas County",55,46.9,63.4
"993","Kansas","Trego County",53.5,43.7,63.7
"994","Kansas","Wabaunsee County",51.7,41.1,62.8
"995","Kansas","Wallace County",47.4,35.8,59.4
"996","Kansas","Washington County",58,48.6,67.8
"997","Kansas","Wichita County",46.8,35.4,58.6
"998","Kansas","Wilson County",43.1,33.1,53.4
"999","Kansas","Woodson County",44.4,34.3,54.8
"1000","Kansas","Wyandotte County",47.2,37.2,57.6
"1001","Kentucky","Adair County",30,20.8,39.7
"1002","Kentucky","Allen County",30.9,23.5,38.6
"1003","Kentucky","Anderson County",42.1,37.1,47.3
"1004","Kentucky","Ballard County",28.7,20.6,37
"1005","Kentucky","Barren County",32.4,25.3,39.8
"1006","Kentucky","Bath County",27.5,17.8,37.5
"1007","Kentucky","Bell County",22,14.5,29.8
"1008","Kentucky","Boone County",56.9,51.2,62.8
"1009","Kentucky","Bourbon County",40.8,31.7,50.3
"1010","Kentucky","Boyd County",34.9,26.4,43.7
"1011","Kentucky","Boyle County",38.8,32.8,45
"1012","Kentucky","Bracken County",38.2,29.7,47.1
"1013","Kentucky","Breathitt County",23.9,15.2,32.9
"1014","Kentucky","Breckinridge County",32,21.9,42.5
"1015","Kentucky","Bullitt County",42.8,39.3,46.3
"1016","Kentucky","Butler County",24.1,16.1,32.5
"1017","Kentucky","Caldwell County",28.5,22.4,34.8
"1018","Kentucky","Calloway County",38,31.7,44.5
"1019","Kentucky","Campbell County",61.5,56.3,66.9
"1020","Kentucky","Carlisle County",30.1,21.9,38.5
"1021","Kentucky","Carroll County",40.6,34.2,47.2
"1022","Kentucky","Carter County",27.3,19.6,35.3
"1023","Kentucky","Casey County",28.1,19.1,37.5
"1024","Kentucky","Christian County",37.2,29.1,45.5
"1025","Kentucky","Clark County",39,31.5,46.8
"1026","Kentucky","Clay County",19.9,12.4,27.7
"1027","Kentucky","Clinton County",26.9,17.9,36.1
"1028","Kentucky","Crittenden County",30,23.9,36.4
"1029","Kentucky","Cumberland County",29.9,19.5,40.6
"1030","Kentucky","Daviess County",44,36.1,52.2
"1031","Kentucky","Edmonson County",28.8,21.7,36.2
"1032","Kentucky","Elliott County",26.3,18.4,34.5
"1033","Kentucky","Estill County",26.4,17.5,35.7
"1034","Kentucky","Fayette County",54.3,48.3,60.4
"1035","Kentucky","Fleming County",31.6,22.4,41.1
"1036","Kentucky","Floyd County",24.8,16.4,33.6
"1037","Kentucky","Franklin County",48.1,43.3,53.1
"1038","Kentucky","Fulton County",34.3,23.8,45.2
"1039","Kentucky","Gallatin County",34.5,25.9,43.4
"1040","Kentucky","Garrard County",32.2,25.2,39.5
"1041","Kentucky","Grant County",34.2,27.1,41.6
"1042","Kentucky","Graves County",29.6,20.8,38.7
"1043","Kentucky","Grayson County",30,22.2,38.1
"1044","Kentucky","Green County",24.7,16.7,33.1
"1045","Kentucky","Greenup County",32.7,24.5,41.1
"1046","Kentucky","Hancock County",30,20.8,39.4
"1047","Kentucky","Hardin County",40,32.1,48.2
"1048","Kentucky","Harlan County",22.8,15.4,30.4
"1049","Kentucky","Harrison County",39,30.1,48.2
"1050","Kentucky","Hart County",28.4,20.6,36.4
"1051","Kentucky","Henderson County",40.4,34.7,46.4
"1052","Kentucky","Henry County",37,28.3,46.1
"1053","Kentucky","Hickman County",26.1,17.7,34.9
"1054","Kentucky","Hopkins County",33.7,26.6,41.1
"1055","Kentucky","Jackson County",23.7,15.6,32.1
"1056","Kentucky","Jefferson County",53.9,48.5,59.5
"1057","Kentucky","Jessamine County",43,36.3,50
"1058","Kentucky","Johnson County",26.2,18.8,34
"1059","Kentucky","Kenton County",61.6,55.9,67.4
"1060","Kentucky","Kentucky",41.4,34.7,48.3
"1061","Kentucky","Knott County",23.8,15.9,31.9
"1062","Kentucky","Knox County",21.8,14.7,29.1
"1063","Kentucky","Larue County",31.3,23.9,39
"1064","Kentucky","Laurel County",27.5,19.8,35.4
"1065","Kentucky","Lawrence County",25,17.4,32.8
"1066","Kentucky","Lee County",23.8,14.7,33.2
"1067","Kentucky","Leslie County",23.1,14.4,32.1
"1068","Kentucky","Letcher County",23,14.3,32
"1069","Kentucky","Lewis County",27.5,20,35.3
"1070","Kentucky","Lincoln County",27.3,20.8,34.1
"1071","Kentucky","Livingston County",31.2,24.2,38.5
"1072","Kentucky","Logan County",30.8,22.2,39.7
"1073","Kentucky","Lyon County",32.3,24.4,40.4
"1074","Kentucky","Madison County",41.2,33.8,48.8
"1075","Kentucky","Magoffin County",21.6,13.3,30.2
"1076","Kentucky","Marion County",47.3,37.9,57
"1077","Kentucky","Marshall County",36.2,28.6,44
"1078","Kentucky","Martin County",21.3,13.9,29.1
"1079","Kentucky","Mason County",42.4,33.3,51.8
"1080","Kentucky","McCracken County",44.2,39.2,49.4
"1081","Kentucky","McCreary County",24.5,16.9,32.3
"1082","Kentucky","McLean County",28.8,20.2,37.8
"1083","Kentucky","Meade County",40.3,31.8,49.1
"1084","Kentucky","Menifee County",26.3,17.9,35
"1085","Kentucky","Mercer County",34.8,26.4,43.5
"1086","Kentucky","Metcalfe County",24.4,15.7,33.5
"1087","Kentucky","Monroe County",25.2,16.8,33.9
"1088","Kentucky","Montgomery County",36,27.1,45.4
"1089","Kentucky","Morgan County",25.5,16.6,34.8
"1090","Kentucky","Muhlenberg County",26.2,19.5,33.1
"1091","Kentucky","Nelson County",49.7,42.2,57.5
